particle_id,Wadell_Sphericity,Convexity,Krumbein_Sphericity,Zingg_S_I_Ratio,Zingg_I_L_Ratio,Potticary_Flatness,Potticary_Elongation,Tensor_Compactness,Tensor_Flakiness
1266,0.9020750514427198,0.9479309560827408,0.8853853541620568,0.9997950142080133,0.8318742105405625,0.000128337439996863,0.06233997732759958,0.7708714226728333,0.017131280133882848
1271,0.9017954529273939,0.9474132448759967,0.8849036853745254,0.9997982653704557,0.8312088953305599,0.0001269792234476578,0.06271932085594498,0.7703132377865606,0.017257502474206366
1276,0.9020842013346335,0.9478212715050407,0.8851810449145484,0.9998216737400402,0.8314212185062775,0.00011513228633298745,0.06256876006183854,0.7704290885178595,0.017199753284708658
1277,0.9020646261113273,0.948394765154158,0.8856392407694705,0.9997871030460704,0.8322168376347789,0.0001332183870140903,0.06216666030596537,0.7712085780062289,0.017056207899477226
1296,0.9024454834304979,0.9483389827117849,0.8855791900607104,0.9998299100182273,0.8318224769749054,0.00011065530169515921,0.062271862683526,0.770917300882664,0.01709792971339905
1300,0.9019812234601868,0.948194654901232,0.885294146556201,0.9998163635080511,0.831611554916591,0.00011909269819120204,0.06249984560242618,0.7707884678281995,0.017152970431400183
1302,0.9021242390434921,0.9479133495713074,0.8853241455956342,0.999808669090271,0.8315528696530485,0.00012150726292424629,0.06244429694600851,0.7706742673922182,0.01716210589131495
1311,0.9018516277183549,0.9472227070953063,0.8846224838522592,0.9998383630405773,0.8312028597478998,0.00010680145917124012,0.06297081242124718,0.7700884675642968,0.017315547198850742
1324,0.902380546924856,0.9486982922946298,0.8858343924154678,0.9998122453689575,0.8322196937587163,0.00012044370244742215,0.06205143357615872,0.7713282794266024,0.017015164554962228
1325,0.9019950869327834,0.9479810976039751,0.8851578877613017,0.9998170137405396,0.8314754309719556,0.00011826330915533213,0.06257006346461284,0.7705828410316204,0.017175036455003366
1329,0.9017690568755703,0.9473369499931186,0.8849246847021286,0.9997884035110474,0.8313277208641785,0.00013147364087570977,0.06267789042139627,0.7703533949726233,0.017252434226645408
1337,0.9030118340130096,0.9490900229292727,0.8862159591451009,0.9998469786210493,0.8326655185385927,0.00010135450742786311,0.06178623850805213,0.7715897962246058,0.01693341845216833
1347,0.9022748518097804,0.947766115831683,0.8850410493971933,0.9998516386205499,0.8312931240421453,9.952201172483101e-05,0.06269201456782329,0.7703485541063583,0.01722483322619476
1351,0.9017402208525696,0.9477519850393351,0.8849167375881736,0.9998053095557473,0.8310282050746762,0.00012459461747008996,0.06276380243789718,0.7702956896463495,0.017238963049883822
1352,0.9021614486039412,0.9479203010094784,0.8850452597886928,0.9998482790860262,0.831375736079804,0.00010188270001284157,0.06271529215646077,0.770448396973076,0.017217310595281612
1353,0.903600587967237,0.9497999243077478,0.8868183082789838,0.9998597665266558,0.8333235587159249,9.395616810555414e-05,0.06132158726812845,0.7721376392602213,0.016781515188825705
1356,0.9026258749359234,0.9485122558550502,0.8858207612729885,0.9998253583908081,0.8322482011089587,0.00011254638957325369,0.062032534235931296,0.7712739297008078,0.017028087910476334
1357,0.9030517608140873,0.9486631362507643,0.8859155477116187,0.999864318154075,0.8324536803650531,9.16835930790209e-05,0.06199245460062141,0.7713176075168816,0.017001027523098858
1365,0.9030094494957229,0.9493737783562577,0.8864757929305076,0.999817663973028,0.8327548128284821,0.00011623327676109814,0.061541080295321446,0.7719198552881356,0.01686440198520399
1366,0.9024800866580988,0.9484646214098776,0.885713975218585,0.9998219988562844,0.8321902164041179,0.00011453138520462542,0.0621457525405539,0.7710878864086649,0.01704802481959302
1367,0.902428680901711,0.9483047953109432,0.8856508719759877,0.9998126788572832,0.8319395780563354,0.00011905737644863418,0.06217115112097866,0.7710437685138397,0.017074322942537332
1371,0.9020538680565925,0.9481160238792964,0.8854488258139102,0.9997932802547108,0.831992066069825,0.000129613867910747,0.06229449449533439,0.7709968451169746,0.0171095357750582
1374,0.9022954252031136,0.9484431973053502,0.8856688187697539,0.9998121369968761,0.8319907188415527,0.0001202462089066911,0.062184416206486244,0.7711387155044485,0.017069334885915558
1375,0.9021785838560704,0.9479128937392961,0.8852126754806876,0.9998250332745638,0.8315464568464723,0.00011326491888515496,0.06252986533814166,0.7706230532275271,0.017173412813740283
1381,0.9027386681489684,0.9491921862787875,0.8863808486021961,0.9997955560684204,0.8328443765640259,0.00012768197201593366,0.06160476336996239,0.7718646254048382,0.016882795443996776
1388,0.9014162037710446,0.947533299631952,0.8850018401263552,0.9997447295622393,0.8313547732078865,0.00015404460423774758,0.06263194547360201,0.7704546130854392,0.017224713390296874
1389,0.903100560237627,0.9492505327762238,0.8862895357365529,0.9998551065271551,0.8327098692933175,9.713993929633741e-05,0.06174808435411337,0.7716292932925415,0.016914018552037658
1393,0.9036128987309027,0.9501623677356698,0.8870097232025252,0.9998554316433993,0.8331642624450057,9.674438509440127e-05,0.06122652773397514,0.7723345745014606,0.016747284470054427
1401,0.9014749848948537,0.9473837867322715,0.8849151586913613,0.9997490644454956,0.8311015481818214,0.00015113235430261638,0.06270052223320466,0.7702520668401197,0.01725737813319954
1408,0.9031445906265935,0.9495368522582719,0.8866684709714989,0.9998231909491799,0.8330900571117663,0.00011351371217137462,0.061396722513509076,0.7721669595070314,0.01681520799758918
1411,0.9016802751970624,0.9474252674452925,0.8848331086870167,0.9997975067658857,0.8310000210592192,0.00012768684185478682,0.06280635853847824,0.7701672966706365,0.0172748399354629
1422,0.9028382633361015,0.9488405118821306,0.8860127024954674,0.9998372793197632,0.8325123117394644,0.00010630046987595658,0.06190669069807213,0.7714601930323264,0.0169681086920518
1426,0.9020140521632953,0.9479255430776075,0.885371407240215,0.9997826597907327,0.8317240215327641,0.00013453949415836379,0.0623133286654231,0.7708833598089643,0.017136450196905923
1431,0.901705229447736,0.9476211612521147,0.885029260300995,0.9997782165353949,0.8314070456648526,0.00013703245713259093,0.06260968690895172,0.7704184166081387,0.017211389080086834
1434,0.9025046527315397,0.9480359114033243,0.8854310369098253,0.9998371709476818,0.8317719828592589,0.00010617040202810636,0.062349800244871384,0.770778291007074,0.01712845002444481
1435,0.9031683248916786,0.9487343030235161,0.8861167517953963,0.9998515302484686,0.8326595907341945,9.784778578452663e-05,0.061797009354614345,0.7715175132896928,0.01695583136916013
1441,0.9028197417367126,0.9487021098877237,0.8859903347906268,0.9998275258324363,0.8322358604979843,0.00011089487310932277,0.06191088528518216,0.7713501183346393,0.01699177312830799
1444,0.9021604504339142,0.9480040031625389,0.8854395103227178,0.9997958811846647,0.8317083936848053,0.0001276155079621175,0.06230725006884839,0.7708388568452317,0.01712552170363181
1445,0.9033448346247771,0.9492729825027765,0.8865215283081699,0.9998489293185148,0.8331125827684795,9.943312791923138e-05,0.061506871897054,0.771972829767832,0.0168554818694967
1449,0.902728409179247,0.9486166983646211,0.8859184423557745,0.9998230825770985,0.8322041197998884,0.00011327430103038851,0.061950834580214616,0.771348247999946,0.01700640392011152
1459,0.9030007986888227,0.9492059182181256,0.8862016438140029,0.9998496879230846,0.8325296640396118,0.00010022302194556687,0.0618205950202712,0.7715765388522207,0.01693362839024508
1463,0.9020028504774373,0.9477522129553407,0.8850023137953988,0.9998287179253318,0.8313379059099171,0.00011193698163778106,0.0627081886113408,0.7703556503762241,0.017223197871648423
1467,0.9025927135094726,0.9488716224168965,0.8859720722174982,0.9998260086232965,0.8323827083796671,0.0001131658084179637,0.061961854258215564,0.7715254897170614,0.016984964106651426
1474,0.9029028671184012,0.948736126351561,0.8858951273128466,0.9998501214114103,0.8324294302561512,9.954706365533639e-05,0.06199917304946715,0.771388900274604,0.016995647521999033
1484,0.9022643710244974,0.9482757929992294,0.8856864497841576,0.9997907876968384,0.8321528712364092,0.0001301220694990156,0.06209768660097236,0.7712045072777787,0.017053932819460972
1493,0.9019415739285609,0.9482148824467299,0.8853895119236624,0.9998003244400024,0.8318909161711392,0.00012697947002177694,0.062404756445482545,0.7709022831952733,0.01711970020185557
1498,0.901518571652697,0.947046471043968,0.8843227039775019,0.9998365207151934,0.830633628858279,0.00010867115674449856,0.0632808208465576,0.7696495990294902,0.017398799810075204
1501,0.9023359065430954,0.9479748868928222,0.8853833015962008,0.9998190728100863,0.8318364342598066,0.00011563013180825187,0.06235761473695915,0.770809151529514,0.01712769496818595
1505,0.9022974769970579,0.9482428591364187,0.8854866140776173,0.9998192895542491,0.8316518100973678,0.00011627107657356343,0.06232331747032073,0.7708347861167815,0.017112805583129085
1506,0.9020130539932684,0.948133516432727,0.885325829752234,0.9998029253699563,0.8313853822342336,0.0001251184518575125,0.062479678406772834,0.7706294343694221,0.01715737552692472
1509,0.9027000167873693,0.9485300902824892,0.8857135015495412,0.9998478455977007,0.8321275433448896,0.00010115463444688228,0.06216425493539097,0.7711269984076932,0.017050950437340655
1510,0.9020761050666372,0.9477929529413436,0.885157624611833,0.9998179890892722,0.831456677554405,0.00011684556961376479,0.06256796617105782,0.7705673282556346,0.01718997269319324
1511,0.9013609716962202,0.9474272617103416,0.8849949982401686,0.9997214837507769,0.8312725383941442,0.00016441638702720715,0.06261825381991375,0.7704547781149709,0.01723368756731148
1514,0.9016735652763257,0.9478315847042946,0.884972420015753,0.9997942556034435,0.8310020149570623,0.00013028569608448175,0.06274661529495054,0.7702580079032633,0.01723289917324644
1524,0.9021259581140941,0.9480516945867129,0.8853409871616318,0.9998143044385043,0.8316034715469569,0.00011920038943773964,0.06243581890341746,0.7706939609163421,0.017149543845538077
1527,0.9021168082221804,0.9481839998279697,0.8853722493185149,0.9998101862994108,0.8316340266841733,0.00012134215689406524,0.062403263456850155,0.7707780709676983,0.017131199041921875
1538,0.9011953863795278,0.9468662464625316,0.8843836493944558,0.9997755072333596,0.83059989426234,0.0001390678771713283,0.06316714042640593,0.7696642316479733,0.01739054014333897
1539,0.9023466091439398,0.9484052492904161,0.8856477668122569,0.999817122112621,0.8321321778101465,0.00011748026372515596,0.062189523175538296,0.7711090101887308,0.017062634887895417
1540,0.9018831809819845,0.9481059955750496,0.8854576150061652,0.9997665123506025,0.8320315129136386,0.00014289411572260884,0.062257874801934475,0.7709849629906875,0.01709491579551613
1549,0.9013327456660137,0.9472295445754746,0.8846715349132273,0.999767704443498,0.8308254741642573,0.00014303943417972833,0.06293393797185047,0.7700072730346685,0.01732118489218211
1562,0.902302246031631,0.9478207017150267,0.8852115176230253,0.9998368458314375,0.8315720002945155,0.00010690836138059644,0.06251567602157591,0.7705730492794024,0.01718455935428724
1563,0.9030712805835033,0.9489580595620242,0.8861870127035425,0.9998451362956654,0.8325882954140233,0.00010174881026614457,0.061789917658610506,0.7715445781329022,0.01693783526097612
1567,0.9031242945027121,0.9488627336926776,0.8862851148254786,0.9998334862969138,0.8328352693009051,0.00010723497345881899,0.06162516162338026,0.7717758395167487,0.0169176875127609
1574,0.9015240061339548,0.9470550178941785,0.8845094348405003,0.9998071518811312,0.8307650105593956,0.00012301580338518962,0.0630729162549398,0.7698525853535609,0.017362201206043447
1576,0.9020929630493145,0.9476601918680756,0.8851319938535803,0.9998169053684581,0.8314630903609812,0.00011712188057168128,0.06256817353059009,0.7704849785192839,0.017203445671998403
1577,0.9025120835528514,0.9485547052110951,0.8858503392732717,0.9998118118806318,0.8322033653520557,0.000119618147639105,0.06202085100742707,0.7712407037550791,0.01702267096748318
1590,0.9025184052963554,0.9485020566137992,0.8855440332916904,0.9998549981550737,0.8319436736302834,9.816459654151306e-05,0.06234667800277112,0.7708396269830466,0.01709760264248978
1591,0.9022368658948661,0.9479965958923565,0.8853259350120215,0.9998214569958773,0.8317381404850581,0.00011496542962656046,0.06242759561682321,0.7707415994411783,0.017145185603146547
1592,0.9029649754756334,0.9491956050188717,0.886406005691405,0.9998157132755626,0.832962501538943,0.00011692492949401235,0.061577154929379374,0.7719456549049347,0.016869558532900234
1599,0.9025718628466874,0.9485806876357348,0.8858071827604029,0.999829043041576,0.8323722538882738,0.00011103549432947248,0.06206790977213755,0.7713099061387325,0.01701796673272482
1604,0.9027419399285012,0.9487647298102652,0.8858813909105798,0.9998437274586071,0.8323304359227011,0.00010342053347913962,0.06204082861722233,0.7713158472018761,0.017007141856956398
1609,0.903345111894229,0.949258054004409,0.8864096371540733,0.999855865131725,0.8329072651797778,9.599296895935872e-05,0.06160130342805241,0.7717888768497582,0.0168796598881724
1610,0.9044326181385876,0.950874263379194,0.8878282233100087,0.9998686530373313,0.8346356512749031,8.834229801222034e-05,0.060498926833451504,0.7734063312905857,0.016531310448345167
1616,0.9020109467454337,0.9477601900155371,0.8850522069346667,0.9998226490887728,0.8314478397369385,0.00011485443428682629,0.0626605729381722,0.770449167110891,0.017210704303527485
1617,0.9025666501809912,0.9485425686837964,0.8856105574773809,0.9998444860631769,0.8318202675205388,0.0001031998681355617,0.06231883257986551,0.770801395141521,0.0170772458572196
1621,0.9019859924947601,0.9481213799054283,0.8855392439713599,0.99977323141965,0.8319697020805046,0.0001394996407826612,0.0622019884457071,0.7711156113700014,0.017090249403672892
1625,0.9036148950709566,0.9497622611878207,0.8870343539927967,0.9998247081583197,0.8334317680907577,0.00011112521032272423,0.061067613312997,0.7725503231093213,0.016734802615216742
1627,0.9019018689430446,0.9476125004439016,0.885086890034643,0.9997957728125832,0.8313713710602015,0.00012792583381977034,0.06258962635534354,0.7704356346892862,0.017211164725661466
1633,0.9011059392543352,0.9471174668797157,0.8848061621814205,0.9997041442177512,0.8312930701530143,0.00017295529808810292,0.06270845521645373,0.7703112574321794,0.017269768083814786
1644,0.9028018855840083,0.9485549331271007,0.885906916409045,0.9998245997862383,0.8324569676020375,0.00011211483554992203,0.061915192438895435,0.7714368138486597,0.016992786777820183
1650,0.90230928867571,0.9482526025456585,0.885734816656507,0.9997863444415006,0.8322119337238678,0.00013189843876817677,0.062061049133898254,0.771162919835774,0.01704973676099139
1652,0.9017766540585531,0.9474944969319967,0.8849983665533682,0.9997824430465698,0.8312614911223111,0.00013459185417256472,0.06262122794806238,0.7704064244621638,0.01723223692223181
1656,0.901923773229747,0.947633924548429,0.8850149975997907,0.9998115951364691,0.8312442466004255,0.0001203143373358115,0.06268136221242238,0.7704098900823309,0.017231987339196363
1668,0.9020513726315251,0.9481222915694507,0.8854960348285972,0.9997897039760243,0.8319049812343022,0.0001313489606723629,0.062280749520623534,0.7709730808644004,0.017106153339263738
1671,0.9018271725526947,0.9476672002852481,0.8851626770816322,0.999787753278559,0.8316473372995037,0.0001323392269922705,0.06252400002565728,0.7706226681586197,0.01719083767411031
1674,0.9029457329756695,0.9489821047006162,0.8861277514431884,0.9998430230400779,0.8324379986279631,0.00010340337192044697,0.06185095838035445,0.7715136075907744,0.016956851325824845
1678,0.9022093053113442,0.9478479946566986,0.885403090436248,0.9997993490912698,0.831908645695203,0.00012552092246349072,0.06229189361434384,0.7709219767193972,0.017131274727752117
1680,0.9017708314000626,0.9479332352427968,0.8850554699880787,0.9998060681603171,0.8313132785770991,0.00012436801585459357,0.06266503413039518,0.7704374500141357,0.017200782251591256
1681,0.9014921201469829,0.9471421957663244,0.8847669529105824,0.9997618523511019,0.831256048320091,0.00014463709885603748,0.06277883896626621,0.7702367741035095,0.01727668252502062
1695,0.9006056342552733,0.9463696744653078,0.8838686658841853,0.9997565421191129,0.8300139577421424,0.00015011553195007663,0.06357254608567937,0.769175909263481,0.01751921416394931
1697,0.9020254756647148,0.9478971105559076,0.8852437797478895,0.9998046593232588,0.8315238773006284,0.0001237748448248668,0.06249715585306465,0.7705688685312644,0.01717132604727785
1703,0.9019968060033853,0.947763437818617,0.8852640948868741,0.9997881867668845,0.8317257998740837,0.00013134645794505355,0.06242240570395825,0.7707802713614552,0.01715651144702944
1705,0.902799112889489,0.948892932563421,0.8861519085644163,0.9998189644380049,0.8326835713974416,0.00011554141444018266,0.061773222253983275,0.7715999730457312,0.016941358256169606
1707,0.9024046139132835,0.9484135112456195,0.885765868293815,0.9997994574633512,0.8321162266274023,0.00012559442620840855,0.06206263099090162,0.7712278864614455,0.01704328995009385
1716,0.9019639773002769,0.9477555747164235,0.8852281486694479,0.9997937137430365,0.8317395416024613,0.00012927516137198027,0.062437175627214354,0.7707391239982018,0.01716753995372209
1720,0.9022362004481814,0.9478601881629987,0.8851470460031907,0.9998449195515026,0.8317749467614579,0.00010312067469284455,0.06260104297873485,0.7705689235411083,0.01718479452097407
1726,0.9027516998132091,0.9484443368853783,0.8857296062970265,0.9998418309471824,0.8320607208225825,0.00010370701561947094,0.06211447679852864,0.7710921771764908,0.017050326930262934
1730,0.9020651806502312,0.9476274859212704,0.8850092083114791,0.9998249249024824,0.8313422709295195,0.00011346035353199113,0.06267896276640604,0.7703608763113967,0.01722838595510727
1731,0.9018428660036739,0.9476219589581344,0.8848676338973118,0.9998208067633889,0.8312354626720899,0.00011638943215075415,0.06280115085193909,0.7703448134369716,0.01724996002081387
1733,0.9019594300812652,0.9477151196254276,0.8850123661051037,0.9998253583908081,0.831440510815137,0.0001137363562722587,0.0626881339822907,0.7704075246590423,0.01722285638439054
1735,0.9018992071563061,0.9480045729525529,0.8851355200564611,0.9998163635080511,0.8316420022755453,0.00011901185886623959,0.06259948481996375,0.7706502831002684,0.017177639506950674
1740,0.9020237011402225,0.947875515514376,0.8852346221463783,0.9998162551359697,0.8318907006146157,0.00011830763085324886,0.062489762004599506,0.77079506900947,0.017160068681050893
1741,0.9017672268971876,0.9474028746977413,0.8850013138274178,0.9997711723501032,0.8313123085727432,0.0001396387085858603,0.06261203895850354,0.7703886012727332,0.017231564759977502
1742,0.9018252316665313,0.9476361467294836,0.885071364215989,0.9997887286272916,0.831309344670544,0.0001316746357689327,0.06260884562170649,0.7704481769337004,0.017217277257475433
1747,0.9013639107524106,0.9470718836785936,0.8843024940983049,0.9998245997862383,0.8305124860920319,0.00011537274541397992,0.06330544330987585,0.769681944817716,0.01740389148420267
1749,0.9018222926103407,0.9476723853743757,0.8848326876478667,0.9998378211801703,0.8311491861735305,0.0001080568419840549,0.06288264907268155,0.7701525540324655,0.017267300185135767
1750,0.9025410304836329,0.948259895857838,0.8856209255664482,0.9998264421116222,0.8320536613464355,0.00011177527833044426,0.062195139656583937,0.7709605936298303,0.017073858916316194
1751,0.9024222482504263,0.9484731112810866,0.8854896666114543,0.9998480623418634,0.8317684261766198,0.00010194801133265071,0.062417269112115877,0.7707894029955461,0.017105402788113823
1753,0.9011318916750358,0.9466157097933643,0.8840447128787541,0.9998144128105857,0.8303315263904938,0.0001204821803387151,0.06345653731420815,0.769444082252599,0.017477566233814152
1757,0.9025731937400567,0.948350891323078,0.8854969821666846,0.9998491460626776,0.8317509660982105,0.00010049787811618039,0.062351488743919915,0.7708194933801713,0.01710182663263481
1758,0.9024173128541819,0.9482192128508365,0.8856452405773573,0.9998240579258312,0.8322707806548029,0.00011343385914288875,0.0621909450694739,0.771179037720043,0.017074748224821558
1760,0.9029817225505299,0.9493871684215873,0.8864526884071546,0.999825575134971,0.8328974573579553,0.00011268771352964298,0.061581657593508796,0.7719400989106987,0.01686339734590968
1771,0.9026632508580436,0.9486145901415692,0.8859834929044402,0.9998122453689575,0.8323507521250477,0.00011883076250443183,0.061889154006199654,0.7714250417420605,0.01698989179481336
1776,0.9023738370041193,0.948491287582534,0.8855786111318792,0.9998364123431119,0.831872917201421,0.00010822379732012955,0.06228589203702397,0.7710230298026813,0.017090319683372403
1778,0.9016588699953734,0.9473352976020779,0.8847595320955647,0.9997990239750255,0.8312118592327589,0.00012676486423717707,0.062851254839495,0.7701798939248946,0.017279751405232642
1788,0.9022467366873548,0.9480567657178377,0.885438247205268,0.999811053276062,0.83172919488933,0.00012024036510006731,0.06231913473232682,0.7708850101042819,0.01712980966632383
1789,0.9025912717083225,0.9481146563832628,0.8854805616398369,0.9998482790860262,0.8318649954991799,0.00010064028083434096,0.06233652923480573,0.7707786760759814,0.01712077962595833
1791,0.902879853753891,0.9487171523440939,0.8861672238634953,0.9998149546709928,0.832598426570631,0.00011674812352187776,0.06173294118369917,0.7715749435667469,0.016946950898411542
1797,0.9011751457095369,0.9470855016599288,0.8849010012499445,0.9996930902654474,0.8314191707193035,0.0001775814230818974,0.06260531458509973,0.7704494971699545,0.017250580824826226
1803,0.9035973716415946,0.9496463658989678,0.886957040678889,0.9998314272273671,0.8335498930656746,0.00010775475170198156,0.061095962323338145,0.7724624723885785,0.01674603475283362
1806,0.9014876283818617,0.9471876080304423,0.8846396411976193,0.9997942556034435,0.8311190082602304,0.00012973714264161471,0.06293592862336031,0.770074330034409,0.017311714252161974
1808,0.902756579755563,0.9488233612027085,0.885961072569706,0.9998393383893099,0.8325553152659169,0.00010585470085465608,0.06193686447229729,0.7715174582798489,0.01698696527604394
1812,0.9013608607884394,0.946820606282408,0.8842800211336768,0.9998083439740267,0.8304140306498906,0.0001226811406619769,0.06325174904013253,0.7695492060643332,0.017417362660964254
